"GCM","scenario","proj.year","BAFAun","BAFAunp","BGdh_OR","BGdw_OR","BGdw_WA","BGmk_MT","BGmk_NV","BGmm_MT","BGmw_OR","BGmw_WA","BGwm_WA","BGxh_WA","BGxh1","BGxh2","BGxh3","BGxw1","BGxw2","BGxx_WY","BSJPap","BSJPku","BSJPpa","BWBScmC","BWBScmE","BWBScmNW","BWBScmW","BWBSdk","BWBSdmN","BWBSdmS","BWBSlbE","BWBSlbN","BWBSlbW","BWBSlf","BWBSmk","BWBSmw","BWBSnm","BWBSpp","BWBSub","BWBSuf","BWBSwk1","BWBSwk2","BWBSwk3","CCHun_CA","CDFmm","CDFmm_OR","CDFmm_WA","CDFxm_CA","CMAun","CMAun_CA","CMAun_OR","CMAun_WA","CMAunp","CMXdm_OR","CMXwm_OR","CMXxm_CA","CRFdh_CA","CVGdm_CA","CWFds_CA","CWFmm_OR","CWFwm_OR","CWHdm","CWHdm_OR","CWHdm_WA","CWHds_WA","CWHds1","CWHds2","CWHmh_OR","CWHmm1","CWHmm2","CWHms_OR","CWHms_WA","CWHms1","CWHms2","CWHvh_WA","CWHvh1","CWHvh2","CWHvh3","CWHvm_OR","CWHvm_WA","CWHvm1","CWHvm2","CWHwh_WA","CWHwh1","CWHwh2","CWHwm","CWHws1","CWHws2","CWHxm_OR","CWHxm_WA","CWHxm1","CWHxm2","ESSFabC","ESSFabN","ESSFabS","ESSFdc1","ESSFdc2","ESSFdcw","ESSFdk_MT","ESSFdk1","ESSFdk2","ESSFdkp","ESSFdkw","ESSFdm_ID","ESSFdv1","ESSFdv2","ESSFdvp","ESSFdvw","ESSFmc","ESSFmcp","ESSFmcw","ESSFmh","ESSFmm1","ESSFmm2","ESSFmm3","ESSFmmp","ESSFmmw","ESSFmv1","ESSFmv2","ESSFmv3","ESSFmv4","ESSFmvp","ESSFmw_WA","ESSFunp","ESSFvc","ESSFvcp","ESSFvcw","ESSFvh_ID","ESSFwc2","ESSFwc3","ESSFwc4","ESSFwcp","ESSFwcw","ESSFwh_MT","ESSFwh1","ESSFwh2","ESSFwh3","ESSFwk1","ESSFwk2","ESSFwm_MT","ESSFwm1","ESSFwm2","ESSFwm3","ESSFwm4","ESSFwmp","ESSFwmw","ESSFwv","ESSFwvp","ESSFwvw","ESSFxc_CO","ESSFxc_WA","ESSFxc1","ESSFxc2","ESSFxc3","ESSFxcw","ESSFxk_MT","ESSFxk_UT","ESSFxk_WY","ESSFxv1","ESSFxv2","ESSFxvp","ESSFxw_OR","ESSFxx_WY","FGnf","GBDdw_UT","GBDxh_NV","GBDxx_UT","GOun_CO","ICHdh_ID","ICHdk","ICHdm","ICHdw_ID","ICHdw1","ICHdw3","ICHdw4","ICHmc1","ICHmc2","ICHmh_MT","ICHmk1","ICHmk2","ICHmk3","ICHmk4","ICHmk5","ICHmm","ICHmw_MT","ICHmw1","ICHmw2","ICHmw3","ICHmw4","ICHmw5","ICHvc","ICHvk_ID","ICHvk1","ICHvk2","ICHwc","ICHwk1","ICHwk2","ICHwk3","ICHwk4","ICHxm1","ICHxw","ICHxw_WA","ICHxwa","IDFdc","IDFdh","IDFdh_MT","IDFdh_UT","IDFdh_WA","IDFdk_MT","IDFdk_WA","IDFdk1","IDFdk2","IDFdk3","IDFdk4","IDFdk5","IDFdkx_MT","IDFdm_MT","IDFdm_WA","IDFdm1","IDFdm2","IDFdw","IDFdx_MT","IDFmw2","IDFxc","IDFxh_ID","IDFxh_WA","IDFxh1","IDFxh2","IDFxk","IDFxm","IDFxm_CO","IDFxw","IDFxx_MT","IDFxx_WA","IDFxx1","IDFxx2","IGFdk_WA","IGFdw_OR","IGFmh_OR","IGFmm_OR","IGFxm_OR","IMAab","IMAun","IMAun_CO","IMAun_ID","IMAun_MT","IMAun_OR","IMAun_WA","IMAun_WY","IWFdm_CO","IWFdw_OR","IWFxk_NV","IWFxm_CA","JPWdm_WY","JPWdw_UT","JPWwm_CO","JPWxh_CA","JPWxw_NV","MDCHun_NV","MGPdm","MGPmg","MGPmw_MT","MHdm_OR","MHds_OR","MHds_WA","MHmm_WA","MHmm1","MHmm2","MHmmp","MHms_WA","MHRFdm_OR","MHRFds_CA","MHRFmm_OR","MHunp","MHwh1","MMMdk_NV","MSabN","MSdc1","MSdc2","MSdc3","MSdh_MT","MSdh_UT","MSdh_WY","MSdk","MSdk_CO","MSdm_WA","MSdm1","MSdm2","MSdv","MSdw","MSdw_MT","MSmm_ID","MSSDun_NV","MSxh_OR","MSxk_WA","MSxk1","MSxk2","MSxk3","MSxm_CO","MSxv","MSxx_NV","OWun_CA","PPmx_WY","PPxh_CO","PPxh_WA","PPxh1","PPxh2","PPxk_OR","PPxm_OR","PPxw_MT","PPxw_WY","PPxx_OR","SASbo","SBAPcp","SBAPfp","SBPSdc","SBPSmc","SBPSmk","SBPSxc","SBSdh1","SBSdh2","SBSdk","SBSdw1","SBSdw2","SBSdw3","SBSmc1","SBSmc2","SBSmc3","SBSmh","SBSmk1","SBSmk2","SBSmm","SBSmw","SBSvk","SBSwk1","SBSwk2","SBSwk3","SBSwk3a","SGPdm_CO","SWBmk","SWBmks","SWBun","SWBuns","SWBvks","WJPxm_OR"
"BCC-CSM2-MR","ssp245",2041,3,0,0,0,0,0,0,0,0,1393,116,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,68,0,0,0,0,0,0,0,0,0,0,3,1353,0,0,0,0,0,0,0,0,0,2,188,0,1780,3,0,0,0,0,32,2572,0,0,0,0,0,0,2,0,0,0,0,0,0,166,0,0,2414,0,0,0,280,21,812,10,31,0,121,2,28,38,0,0,0,0,0,0,0,0,3293,479,0,138,0,89,0,810,0,0,25,30,0,14653,1754,5012,40,3556,2077,4739,2149,3201,1,5271,133,8575,3734,1029,378,1770,114,5228,1866,16,394,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,270,0,992,2508,30839,1830,331,83,106,8,1885,789,9,4861,1,128,0,2532,4669,6062,29759,7543,0,0,9180,340,0,5592,1817,66,297,558,4887,5768,1770,0,2012,16,82,2635,0,331,0,508,0,0,3,0,77,4,3,3433,0,0,931,812,4,3,549,2,0,0,5,0,16,0,1786,251,13,0,0,311,6372,367,686,0,0,103,0,5,0,0,0,0,0,0,0,0,0,1461,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,11,63,0,566,1,0,0,1,7,0,0,0,0,0,0,0,7,0,135,398,0,0,0,0,0,0,0,0,136,0,0,0,0,62,0,0,31,0,54,0,0,0,232,71,0,0,69,69,673,137,0,0,0,0,0,0,0,170,0
"CNRM-ESM2-1","ssp245",2041,3,0,0,0,0,0,0,0,0,1370,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,23,968,0,0,0,0,0,0,0,0,0,1,224,0,1830,3,0,0,0,0,79,2243,0,0,0,0,0,0,52,0,0,0,0,0,0,185,2,0,808,0,0,0,13,1548,437,24,27,16,1462,166,148,364,0,0,0,0,0,0,0,1,487,90,0,477,7,767,0,270,0,0,6,98,0,7730,2388,3609,1394,1413,2016,3680,2992,4015,17,2284,1376,11255,1501,896,3765,4008,806,6319,7009,217,3330,7,1,0,0,6,0,5,0,0,78,0,0,0,0,0,0,0,0,0,0,0,2,2586,0,7265,8827,28088,181,67,1,0,56,359,19,22,5678,27,4,0,2509,3412,3964,24863,2539,0,193,6037,351,0,4053,708,0,2,106,4165,4994,785,0,924,61,3,4327,30,139,0,374,0,0,0,180,1611,1,5,5399,0,1,8,841,11,3,37,0,0,0,0,0,145,0,2696,861,23,0,6,493,8018,580,1578,0,0,120,0,3,1,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,803,0,2,0,0,0,0,0,8,0,0,0,0,0,14,0,1,0,129,22,7,0,2316,73,0,0,21,9,0,0,0,0,0,0,0,2,0,323,1,0,0,0,0,0,0,0,0,386,0,0,0,0,8,0,0,8,5,46,0,0,0,111,218,0,0,71,359,1360,111,0,0,0,0,0,0,0,257,0
"EC-Earth3","ssp245",2041,3,0,0,0,0,0,0,0,0,1947,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,3132,72,0,0,0,0,0,0,0,3,300,2067,0,5891,1,0,0,0,0,46,12257,0,0,0,0,0,0,351,0,3,0,0,0,0,1942,0,0,5162,0,0,0,10,576,179,44,4,12,324,33,10,107,0,0,0,0,0,0,0,1,590,100,0,0,4,47,0,16,0,0,0,7,0,5175,878,2000,967,470,1538,3822,1888,2094,1,3975,16,10125,1836,347,2440,2018,12,6094,3946,47,864,7,3,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3637,0,2181,2863,36750,223,566,33,76,9,248,42,5,5734,0,0,0,15,2924,3327,37343,3309,0,103,2915,231,0,1599,1122,34,110,831,4822,1767,1400,0,1459,8,0,1804,2,79,0,164,0,0,0,5,739,0,0,3794,0,6,0,417,11,4,83,0,0,0,0,0,106,0,658,131,0,0,0,3018,13376,138,459,0,0,39,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,10,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,20,0,2139,39,0,0,3,0,0,0,0,0,0,0,0,45,0,108,130,0,0,0,0,0,0,0,0,346,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,56,51,0,0,0,0,0,0,0,0,17,0
"GFDL-ESM4","ssp245",2041,23,0,0,0,0,0,0,0,0,1004,9,0,50,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,269,211,0,0,0,0,0,0,0,133,0,0,0,1782,0,0,0,0,0,0,0,0,39,0,664,0,3540,519,0,0,0,0,0,6288,0,0,0,0,0,0,0,0,2,0,0,0,0,3279,9,0,3983,0,0,0,1516,0,1437,19,406,0,7,17,28,12,0,0,0,0,0,22,2,1,3009,1574,0,17,287,95,0,1073,2,0,41,10,0,10426,2001,3171,0,8346,3143,3862,4309,4228,0,8114,121,2650,6729,112,9,100,160,1896,610,191,569,447,196,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,61,48,19501,3532,2890,736,561,0,1706,564,167,1193,0,243,0,942,9484,11678,14723,8636,0,0,10560,71,0,8305,4520,361,1248,3768,5195,1875,774,0,1220,153,824,91,0,49,0,370,0,0,2,6,10,0,6,678,0,0,2440,208,0,3,3381,124,0,137,55,0,109,0,1090,0,0,0,0,283,4737,1834,1531,0,0,10,0,0,0,0,0,0,0,0,0,0,0,261,0,0,4,0,0,0,0,0,0,2755,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,945,150,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,772,129,0,0,0,0,0,0,0,27,0,0,0,0,98,0,0,138,0,19,8,1,0,1197,131,0,0,74,13,772,10,5,0,0,0,0,0,0,515,0
"GISS-E2-1-G","ssp245",2041,3,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,0,44,0,0,2,953,0,0,0,0,0,0,0,0,0,86,807,0,2880,54,0,0,0,0,2,2847,0,0,0,0,0,0,166,0,20,0,0,0,23,1071,167,0,2421,0,0,0,186,73,578,6,94,7,396,142,55,51,0,0,0,0,0,0,0,0,618,703,0,474,95,242,0,865,2,0,21,10,0,16524,2902,5958,275,4071,2335,2329,2042,2563,0,4429,541,6158,3050,1761,1916,2712,205,1718,2541,81,582,34,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,301,656,0,1744,3532,27790,1411,771,2,5,176,320,151,10,6844,12,693,0,2702,3720,6813,28043,2284,0,45,12495,650,0,6403,2336,130,232,593,7625,316,4685,0,2257,270,163,0,0,8,0,201,0,0,54,0,1736,0,2,4467,0,4,1360,371,0,3,4,0,0,0,0,0,460,0,2391,262,0,0,0,166,4385,887,1147,0,0,128,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,12,1188,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,25,0,0,387,11,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2,0,0,0,0,201,0,0,0,0,25,0,0,33,1,31,0,0,0,966,443,0,0,104,995,2209,226,0,0,0,0,0,0,0,1512,0
"MIROC6","ssp245",2041,20,0,0,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,63,0,0,9,733,0,0,0,0,0,0,0,0,56,3,1239,0,7181,438,0,0,0,0,0,10088,0,0,0,0,0,0,79,5,287,0,0,0,134,5752,32,0,5431,0,0,0,371,6,867,82,179,0,22,33,24,12,0,0,0,0,0,1,0,0,1484,1401,0,51,249,145,0,954,0,0,189,0,0,11511,2221,3711,59,5686,1974,3545,2939,2347,0,7363,113,3021,5028,476,485,1198,332,1880,1596,128,434,309,50,15,0,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,11,0,342,271,25855,1360,3521,497,363,0,270,287,9,3134,0,276,0,821,6394,7842,22203,6481,0,0,8220,678,0,6572,3237,477,319,2184,8279,606,3859,0,2113,0,67,0,0,11,0,67,0,0,0,0,60,0,22,1439,0,50,1543,177,0,3,1211,8,0,0,0,0,14,0,1064,48,0,0,0,246,5418,1440,1273,0,0,91,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,29,3104,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,425,2,0,143,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,333,152,0,0,0,0,0,0,0,135,0,0,0,0,63,0,0,21,0,0,16,0,0,579,4,0,0,22,247,836,1,0,0,0,0,0,0,0,1670,0
"MPI-ESM1-2-HR","ssp245",2041,12,0,0,0,0,0,0,0,0,1185,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,17,0,0,0,69,0,0,0,0,0,0,0,0,0,0,37,0,1163,60,0,0,0,0,0,247,0,0,0,0,0,0,1,0,0,0,0,0,1,382,8,0,524,0,0,0,212,764,1842,272,210,67,1367,883,297,516,0,0,1,0,0,41,0,6,2750,961,5,886,505,840,0,1075,13,0,64,20,0,11911,3706,4963,469,3868,1969,5563,3171,4808,1,4742,1262,4707,2401,674,2687,2851,767,2389,4537,429,1191,25,15,9,0,6,0,149,0,0,1,0,0,0,4,0,0,0,0,0,0,0,41,635,2,7796,5904,23432,683,196,7,3,81,1270,94,222,3706,250,1034,0,4477,8246,5225,12858,3742,0,32,11038,108,0,7243,1162,0,57,433,6577,4516,1137,0,2064,101,1458,1853,52,12,0,125,0,0,823,15,996,83,27,2704,0,9,1340,789,0,3,324,12,14,1,67,0,138,0,3764,562,0,0,1,89,4487,1264,2343,0,0,128,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,653,147,60,0,1151,17,0,0,0,21,13,0,0,0,0,0,0,12,0,208,6,0,0,0,0,0,0,0,0,143,0,0,0,0,143,7,0,61,35,207,148,15,0,884,734,0,1,249,760,2251,318,11,0,0,0,7,0,0,500,0
"MRI-ESM2-0","ssp245",2041,6,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,0,0,0,0,0,0,0,36,0,0,0,826,0,0,0,0,0,0,0,0,0,469,2406,0,3336,42,0,0,0,0,0,4651,0,0,0,0,0,0,419,84,278,0,0,0,132,933,217,0,3149,0,0,1,527,1010,119,0,2,0,396,338,133,170,0,0,0,0,0,0,0,0,18,525,0,104,89,192,0,181,0,0,0,0,0,7298,1847,2580,337,2497,2289,3530,2552,2032,0,3984,122,8200,3254,1854,1580,1853,195,4713,3476,12,830,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2178,0,581,891,32963,1177,1777,25,30,88,17,77,2,7430,0,82,0,414,1795,6837,39949,870,0,18,7738,556,0,4818,2308,214,174,320,6324,82,3096,0,1000,273,0,0,11,1,0,19,0,0,0,53,1629,0,0,5612,0,67,636,203,0,3,2,0,0,0,1,0,291,0,990,47,0,0,0,1283,10557,1569,1072,0,0,60,0,0,0,0,0,0,0,0,0,0,0,30,0,0,57,0,0,0,0,0,50,2267,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,117,0,0,0,0,771,0,0,0,0,20,0,0,28,0,2,0,0,0,715,37,0,0,36,1243,1441,44,0,0,0,0,0,0,0,1261,0
"ensemble","ssp245",2061,1,NA,NA,NA,NA,NA,NA,NA,NA,1701,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,36,1799,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,1600,NA,6806,4,NA,NA,NA,NA,37,10487,NA,NA,NA,NA,NA,NA,77,10,37,NA,NA,NA,NA,1991,NA,NA,5392,NA,NA,NA,27,72,681,8,30,NA,38,21,14,56,NA,NA,NA,NA,NA,NA,NA,1,1232,606,NA,91,73,180,NA,246,NA,NA,14,10,NA,10175,1773,3399,262,2191,1935,4107,2212,2294,NA,5168,95,6874,2782,710,1015,2330,62,3557,2236,21,268,7,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,697,NA,1272,2014,36292,1006,1546,18,35,NA,340,98,3,6590,NA,93,NA,927,3726,5470,32574,3073,NA,35,6115,410,NA,4364,1729,18,46,1132,8449,1400,3414,NA,1786,2,73,743,NA,96,NA,271,NA,NA,NA,NA,127,NA,NA,2770,NA,NA,332,699,NA,3,73,NA,NA,NA,NA,NA,2,NA,1618,140,1,NA,NA,170,8743,488,685,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,NA,NA,NA,NA,NA,NA,NA,NA,10,2685,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,15,3,NA,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,1,NA,NA,1,NA,4,NA,NA,NA,31,3,NA,NA,2,275,291,5,NA,NA,NA,NA,NA,NA,NA,582,NA
"ACCESS-ESM1-5","ssp245",2061,0,0,0,0,0,0,0,0,0,2543,43,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,1054,186,0,0,0,0,0,0,0,23,77,939,0,13708,44,0,0,0,0,158,13482,0,0,0,0,0,0,48,0,34,0,0,0,0,734,22,0,6184,0,0,0,8,0,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,908,160,0,42,0,63,0,144,0,0,0,22,0,11732,543,2940,426,2344,364,1536,211,325,0,4812,63,5911,887,1044,489,629,8,3411,584,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544,806,0,76,2377,38252,1308,1956,10,5,2,98,22,0,4615,0,11,0,577,3839,5724,32352,2598,0,39,7626,657,0,8385,453,23,67,483,8550,1491,7319,0,916,0,0,2358,0,285,0,143,0,0,0,0,77,0,0,1323,0,0,347,1317,0,24,0,0,0,0,0,0,0,0,1370,0,94,0,0,2,7928,28,55,0,0,30,0,0,0,0,0,0,0,0,0,0,0,4103,0,0,0,0,0,0,0,0,12,2423,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,171,0,0,0,0,6,0,0,0,0,0,0,0,35,0,19,34,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,16,2,0,0,0,319,30,5,0,0,0,0,0,0,0,72,0
"BCC-CSM2-MR","ssp245",2061,6,0,0,0,0,0,0,0,0,2411,76,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,1356,0,0,0,0,0,0,0,0,0,138,924,0,3786,23,0,0,0,0,41,7397,0,0,0,0,0,0,45,0,0,0,0,0,0,731,2,0,4509,0,0,0,3,41,427,1,4,0,57,5,13,47,0,0,0,0,0,0,0,0,1747,17,0,8,0,115,0,247,0,0,49,28,0,6491,950,2483,342,919,996,5051,1610,2259,0,5352,37,8574,1346,868,535,2194,156,8094,2047,12,609,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,595,0,1124,2215,40149,258,533,98,88,0,754,92,0,5324,0,1,0,579,5743,3897,38067,6381,0,53,4647,656,0,3034,458,2,5,602,9161,3227,2090,0,1687,0,0,2284,0,228,0,430,0,0,0,0,68,0,0,2760,0,0,192,1282,1,4,127,0,0,0,0,0,0,0,1109,217,29,0,0,910,10718,115,371,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1994,0,0,0,0,0,0,0,0,2,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,57,0,902,0,0,0,0,0,0,0,0,0,0,0,0,2,0,134,138,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,94,13,0,0,0,316,201,1,0,0,0,0,0,0,0,20,0
"CNRM-ESM2-1","ssp245",2061,1,0,0,0,0,0,0,0,0,1566,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,39,1861,30,0,0,0,0,0,0,0,0,182,1492,0,5671,53,0,0,0,0,42,9185,0,0,0,0,0,0,104,4,9,0,0,0,0,2697,18,0,5358,0,0,0,0,262,493,8,27,0,217,29,18,62,0,0,0,0,0,0,0,2,908,346,0,89,74,189,0,140,0,0,5,33,0,8710,1766,3293,855,1503,1714,4390,1965,2785,0,4867,188,9578,2049,581,1738,1999,141,4730,2837,92,774,12,0,0,0,0,0,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,37,2601,0,2045,4077,33288,439,808,6,7,126,224,12,13,6112,0,55,0,596,4909,4760,29729,3020,0,344,5654,753,0,4185,1584,26,112,1392,7565,1887,3288,0,1547,8,0,461,0,120,0,266,0,0,0,2,672,0,0,3257,0,0,129,557,1,3,29,0,0,0,0,0,39,0,1597,269,3,0,0,234,9966,293,643,0,0,25,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,7,2809,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49,18,0,1172,4,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,28,0,0,0,0,1,0,0,0,59,8,0,0,1,362,313,10,0,0,0,0,0,0,0,595,0
"EC-Earth3","ssp245",2061,7,0,0,0,0,0,0,0,0,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,277,2,0,5,0,0,17,2975,185,0,0,0,0,0,0,0,257,733,7731,0,14791,409,0,0,0,0,2,23169,0,0,0,0,0,0,893,161,258,0,0,0,0,1430,20,0,8794,0,0,0,21,206,83,0,0,0,38,9,0,19,0,0,0,0,0,0,0,0,225,195,0,0,1,6,0,0,0,0,0,0,0,2288,482,967,710,746,809,2612,946,1045,0,4159,0,7395,2089,184,924,842,19,4820,1864,5,254,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4194,0,354,197,34204,177,2778,13,83,4,1,20,0,5247,0,0,0,0,2723,1622,40246,2300,0,68,679,40,0,778,1262,23,420,747,8060,6,2429,0,515,82,0,5,0,0,0,0,0,0,0,8,654,0,0,452,0,10,1,14,0,3,115,0,0,0,0,0,4,0,50,0,0,0,0,2497,15075,132,123,0,0,25,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,1,232,5917,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,757,24,0,0,1,0,0,0,0,0,0,0,0,132,0,0,1,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,14,0
"GFDL-ESM4","ssp245",2061,3,0,0,0,0,0,0,0,0,1482,158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,18,1901,0,0,0,0,0,0,0,0,0,16,232,0,2539,0,0,0,0,0,31,5616,0,0,0,0,0,0,6,0,1,0,0,0,0,1053,1,0,2225,0,0,0,17,284,1106,80,69,0,398,167,38,171,0,0,0,0,0,1,0,1,2213,513,0,69,42,249,0,593,0,0,147,27,0,8374,1881,3375,144,2369,2076,4993,2861,3371,2,4527,361,9522,2615,579,918,2587,379,8134,3366,164,1176,15,14,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,3254,3120,32274,522,403,23,18,0,1575,246,57,4720,0,60,0,1497,5851,5229,26566,6176,0,35,6463,570,0,4713,1156,16,35,1134,6002,5356,2147,0,2470,14,197,2443,1,43,0,463,0,0,1,0,140,0,13,3062,0,0,697,769,2,3,242,1,0,0,0,0,29,0,3260,344,0,0,0,294,5553,560,1045,0,0,55,0,0,0,0,0,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,2285,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,265,139,62,0,679,1,0,0,0,3,0,0,0,0,0,0,0,1,0,251,200,0,0,0,0,0,0,0,0,155,0,0,0,0,20,0,0,25,0,47,1,0,0,422,194,0,0,60,292,1075,28,0,0,0,0,0,0,0,380,0
